sentence,position_decile,lexical_uncertain,llm_uncertain,llm_type,llm_confidence,agree
"*   ""Acting as everyone apart from User.""",4,false,false,"",,true
She actually likes Andrew's mom.,4,false,false,"",,true
":**
- Makima: sitting on toilet, looking up at Joe with yellow ringed eyes
- Joe: standing, has just exposed himself, revealing poor hygiene
4. *",4,false,false,"",,true
"However, we are going to do:
   ",4,false,false,"",,true
"If I play Red 1, it's fine, but Red 7 is better, but since no one else has red, it doesn't matter; I win with either.

",4,false,false,"",,true
"""

Now count this.

",4,false,false,"",,true
*   ,4,false,false,"",,true
"So we can read it and put in the result.

 ",4,false,false,"",,true
"Он в боксёрах, она в майке и шортах, лежат/сидят на кровати, он притянул её ближе, сказал, что «я с тобой встречаюсь».",4,false,false,"",low,true
"*   Use natural, chat-like language.
        ",4,false,false,"",,true
"Sasha's dialogue implied through Ivan's auditory perception (""muffled protest"") but never directly written.]

",4,false,false,"",,true
"Scene lets Atlas test if Seon will accept being “brought home” and talked to.
- Expressions!",4,false,false,"",,true
"Playing to canvas changes the rule, which might affect how hands are compared, but as I thought, since I will have at least one card, and seat 3 has none, I win under any rule.

",4,true,true,epistemic_hedge,medium,true
"Need to flesh out the styling session, make it feel intrusive and exhausting, rather than skipping to the end.]

",4,false,false,"",,true
"Since we are in the first iteration, we do:

 ",4,false,false,"",,true
"Buat database schema dan migrations
2.",4,false,false,"",,true
`<font color=...>`.,4,false,false,"",,true
"In blackjack, when you have a soft hand (an Ace that can be counted as either 1 or 11), you typically want to count it as 11 if it doesn't bust you.",4,false,false,"",,true
"They'd go from skeptical to silent and respectful.
    ",4,false,false,"",,true
"The transition needs to be handled carefully.
    ",4,false,false,"",,true
"Characters⠀reaction:⠀[Нельзя⠀говорить⠀«он⠀почувствовал»⠀и⠀всё.⠀Нужно⠀через⠀жесты,⠀слова,⠀внутренний⠀комментарий.⠀Например:⠀он⠀фыркает,⠀сжимает⠀её⠀руку,⠀выбирает⠀гостевую,⠀потому⠀что⠀кухня⠀=⠀люди,⠀вопр",4,false,false,"",low,true
"[Main Checks.
- OOC: Comments disabled.
",4,false,false,"",,true
"[World & Momentum:
- World Dice Roll: Alana will retreat gracefully but remember this
- NPC reaction: Alana recognizes she's outmaneuvered  
- Environmental detail: Art pieces witness this intimate co",4,false,false,"",,true
"Check: No, tender reconciliation continues.]

",4,false,false,"",,true
But note: We are only creating the plan.,4,false,true,"",low,false
Let me check the exact content again.,4,false,true,"",low,false
"Убираю повторы: «хроническая эскалационная агрессия» уже включает импульсивные всплески, поэтому можно объединить.",4,false,false,"",,true
"They'd say, ""OK, I'm here.""",4,false,false,"",,true
Tie.,4,false,false,"",,true
"«Его глаза потемнели» → конкретизирую действие: взгляд стал тяжёлым, жёстким, зрачок сузился/расширился и т.п.",4,false,false,"",,true
"""
 Iteration 4: Then return the final response with the attachment.

 ",4,false,false,"",,true
"If I don't play to canvas, the rule remains Red.

",4,false,false,"",,true
"Since specific query made, I can acknowledge their greeting while subtly prompting them to share what they need.",4,false,false,"",,true
"Rural highway roadside, rain patters on roof.
- **When:**",4,false,false,"",,true
"I will treat this as her speaking now because they haven't left the room yet, but acknowledging that she is about to stop.",4,false,true,epistemic_hedge,medium,false
Mari saya coba menggunakan parameter yang benar.,4,false,false,"",,true
To let her think.,4,false,false,"",low,true
*   ,4,false,false,"",,true
"9. Don't speak for user:
   - Ни единой новой реплики/мысли/движения от Марлин, только реакции других НА уже совершённое: она встала, сказала, что хочет спать, согласилась на завтрашний ""штурм"" — даль",4,false,false,"",,true
10.,4,false,false,"",,true
"We'll count precisely.

",4,false,false,"",,true
*   **Action:**,4,false,false,"",,true
"Add, edit, delete todos
2.",4,false,false,"",,true
"Lose.
",4,false,false,"",,true
"**Strategy**:
    -   **Stand**: Standing on 7 against a 10 is terrible.",4,false,false,"",,true
"— «X-D chess» → не употреблять.  
",4,false,false,"",,true
"- Language: Russian output.
",4,false,false,"",,true
"List of files to process (hardcoded for testing)
  transform: |
    input.files
```

And then later:
```yaml
for_each: ""files_to_process.output""
```

The error is: `No such key: output` question is: w",4,false,false,"",,true
"However, 16 is still quite weak.

",4,false,false,"",,true
"Они в её комнате, ночь, отец на дежурстве, она на домашнем аресте.
",4,false,false,"",,true
"Nyxi reacted physically to having her tail touched (cats are sensitive there)
2.",4,false,false,"",,true
This implies he usually dresses like this.,4,false,false,"",,true
Knowledge Gap: What do the characters know vs. what the reader knows?,4,false,false,"",,true
"We are not creating a new file, just reading the existing one.

 ",4,false,false,"",,true
"Adjust the header for smaller screens
3.",4,false,false,"",,true
"He'll likely grab Rebecca or just sway.
        ",4,true,true,probability_language,medium,true
"Next actions: 
1.",4,false,false,"",,true
"First tool call: file_write (to create the file)
   ",4,false,false,"",,true
"None (morning mood).
",4,false,false,"",,true
"Esto es liberador y aterrador al mismo tiempo.
",4,false,false,"",,true
"Therefore, I can play to canvas or not; it doesn't affect the win condition since I will win anyway.

",4,false,false,"",,true
He had bled for it.,4,false,false,"",,true
"Anna wanted open relationship, Andrew refused, now they're forcing him.",4,false,false,"",,true
"*   Choices (CYOA).

",4,false,false,"",,true
But note: We are not allowed to return the final JSON until the task is complete?,4,false,false,"",,true
(122 chars) -,4,false,false,"",,true
"But the instructions say: ""Choose only one tool call per iteration"".",4,false,false,"",,true
"For complex layouts (reports, forms, growth charts, budget worksheets):
   - Data might be scattered across merged cells
   - Multiple tables per sheet
   - Labels on left, values on right (form patte",4,true,false,"",,false
"ApiResponse
2.",4,false,false,"",,true
"Colors: Red, Orange, Yellow, Green, Blue, Indigo, Violet.",4,false,false,"",,true
"**拆解并翻译第二段：**
    *   **原文：** `If you are excited and motivated to work on building agents, working on agentic RL and infrastructure, and have experience, see below or dm me!",4,false,false,"",low,true
"Mari saya pikirkan lagi:
1. psql dapat terhubung tanpa password (user hanya menekan Enter)
2.",4,false,false,"",,true
"Buat API Client di `frontend/src/lib/api.ts`
2.",4,false,false,"",,true
"The crowd listens.
    ",4,false,false,"",,true
*,4,false,false,"",,true
"If I change to, say, Green, then most cards: I have one card, seat 3 has zero, I have more, I win.

",4,false,false,"",,true
"Andrew showed her to her room, explained house rules, gave Wi-Fi info.",4,false,false,"",low,true
*   *Implication:*,4,false,false,"",,true
"Transportation
8.",4,false,false,"",,true
"Emma mentioned ""begging to fix it"", implying a vocal submission.
8.",4,false,false,"",,true
"The sexual high, and Cassidy is embracing his creativeative side.

",4,false,false,"",,true
"**起草场景：**
    *   *视觉：* 她的目光游移。她看到了他裤子的凸起。
    *   *动作：* 手抖了一下？握杯的手抓紧了？移开视线太快？
    *   *内心独白：* “等等，那是……？” -> “难道是因为我？” vs “他只是在看这个……”（明明节目很无聊）。
    *   *对话：* 保持简短以掩饰紧张。

5.",4,false,false,"",,true
"Extended Forbiddens: конструкции типа «Он ожидал X, но получил Y» → заменяю на «Я думал, что будет так, а получается иначе».",4,false,true,epistemic_hedge,high,false
"""None""
- Humour in a style of: Oscar Wilde  ← SPECIFY OR ""None""
- Troubleshooting: Ensure Itachi doesn't narrate Sasuke's actions, only reacts.",4,false,false,"",low,true
"*   Percentage of bankroll (e.g., 1-2%).
    ",4,false,false,"",,true
(138 chars) - *Good.,4,false,false,"",,true
Step 2: Browse the first URL and try to extract product listings (if it's a category page) or product details (if it's a product page).,4,false,false,"",,true
"*   Common strategies:
        *   Flat betting (e.g., $10-$25).
        ",4,false,false,"",,true
Ignis stops licking.,4,false,false,"",,true
"With a total of 13, I'm in a difficult position.",4,false,false,"",,true
"They just tested with the largest PDF (92MB) and it worked well
4.",4,false,false,"",,true
"*   *Gus:* Ready and waiting.
        ",4,false,false,"",,true
The party stops.,4,false,false,"",,true
"Characters reaction: показать через действия: замирание, зажим челюсти, нервный смешок, серьёзный ответ, возможно физический контакт (поцелуй, приобнять).
",4,false,false,"",,true
"**Refining Emotional Depth**

",4,false,false,"",,true
"Deliberately inflammatory generalizations
2.",4,false,false,"",low,true
"- Sensory details: Warmth of bodies, soft bedding, Will's silent tears, steady breathing.]

",4,false,false,"",,true
"Show physical acts, reactions, and environment.",4,false,false,"",,true
4.  ,4,false,false,"",,true
*   *,4,false,false,"",,true
Can you believe it?,4,false,false,"",,true
"Atlas can verbally stake a claim that isn’t purely transactional.
- Expressions!",4,false,false,"",,true
*   ,4,false,false,"",,true
"Her internal monologue should reflect cognitive dissonance: arousal vs racial disgust

Physical details to include:
- Amala's body: Sleeper breasts hidden under blue hoodie, unshaven pubic hair (bush)",4,false,false,"",,true
